path,row,year_month,scene_id,product,filename,status,local_dir,cloud_cover,download_time
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T04:54:42.521976
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:06:50.020427
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:06:50.525751
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_QA_PIXEL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:06:47.053476
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_QA_RADSAT.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:06:48.632292
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B1.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T04:56:07.834417
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B2.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T04:58:00.503557
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B3.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T04:59:45.949114
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B4.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:01:47.124930
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B5.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:03:47.085103
117,39,202508,LC08_L2SP_117039_20250823_20250828_02_T1_SR,L2,LC08_L2SP_117039_20250823_20250828_02_T1_SR_B6.TIF,downloaded,e:\landsatdownload\Landsat_zj\202508\LC08_L2SP_117039_20250823_20250828_02_T1_SR,,2026-04-13T05:05:08.848549
